!omamer-version: 2.1.0
!query-md5: b1022a2eef4c4ef7c94a073929431510
!date-run: 2025-08-14T14:31:03.907264
!db-path: omamer_databases/Saccharomyceta.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: saccharomyceta
!db-info-database_hash: cff59319f81d8a72e30d5c49daa09a9a
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A7E4C0|A7E4C0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	110	N/A	N/A
tr|A7E4C1|A7E4C1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	211	N/A	N/A
tr|A7E4C2|A7E4C2_SCLS1	HOG:E1027303.26b	leotiomyceta	2861.5349956347127	425	1.0	0.9999642679694029	244	431	413	1.0
tr|A7E4C3|A7E4C3_SCLS1	HOG:E0801681.2e	saccharomyceta	1865.997166025051	256	1.0	0.9999810290157756	256	262	262	1.0
tr|A7E4C4|A7E4C4_SCLS1	HOG:E0804864.4a.1b.3b	saccharomyceta	1624.505259522701	238	1.0	0.999955240138179	238	248	233	1.0
tr|A7E4C5|A7E4C5_SCLS1	HOG:E0465702	leotiomyceta	3162.08913360338	520	1.0	0.9999326454828107	520	526	467	1.0
tr|A7E4C6|A7E4C6_SCLS1	HOG:E0801762.9v.100r.163c.153a	leotiomyceta	2075.473154213656	305	1.0	0.9999904016599975	122	311	346	1.0
tr|A7E4C7|A7E4C7_SCLS1	HOG:E0832088.1a.2a	leotiomyceta	3445.691013210182	538	1.0	0.9999224045367661	525	544	527	1.0
tr|A7E4C8|A7E4C8_SCLS1	HOG:E0481623.4c.1b.1b	Leotiomycetes	80.04154993454905	21	0.18331737188099623	0.16964089797809503	19	120	414	0.7899159663865546
tr|A7E4C9|A7E4C9_SCLS1	HOG:E0481623	saccharomyceta	50.31056048795956	18	0.07430142921536054	N/A	N/A	245	468	0.889344262295082
tr|A7E4D0|A7E4D0_SCLS1	HOG:E0442319	Leotiomycetes	6570.684729187892	813	1.0	0.9999868657594349	813	822	740	1.0
tr|A7E4D1|A7E4D1_SCLS1	HOG:E0803171.4a.12a	saccharomyceta	166.8729380029489	51	0.19631961290503624	0.19834695376046982	51	263	445	0.7442748091603053
tr|A7E4D2|A7E4D2_SCLS1	HOG:E0442320	Leotiomycetes	198.92090338081323	38	0.13649139927183962	0.13668140022433725	38	284	612	0.7667844522968198
tr|A7E4D3|A7E4D3_SCLS1	HOG:E0801713.10a	Pezizomycotina	9361.940433407579	1930	1.0	0.9997758496085695	1858	1936	1962	1.0
tr|A7E4D4|A7E4D4_SCLS1	HOG:E0470755	leotiomyceta	32.06361301755537	9	0.020103330518026683	N/A	N/A	452	294	0.25277161862527714
tr|A7E4D5|A7E4D5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	60	N/A	N/A
tr|A7E4D6|A7E4D6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	78	N/A	N/A
tr|A7E4D7|A7E4D7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	52	N/A	N/A
tr|A7E4D8|A7E4D8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	158	N/A	N/A
tr|A7E4D9|A7E4D9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	121	N/A	N/A
tr|A7E4E0|A7E4E0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	48	N/A	N/A
tr|A7E4E1|A7E4E1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	52	N/A	N/A
tr|A7E4E2|A7E4E2_SCLS1	HOG:E0802638	saccharomyceta	2138.466352524425	275	1.0	0.999978627863443	275	281	364	1.0
tr|A7E4E3|A7E4E3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	54	N/A	N/A
tr|A7E4E4|A7E4E4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	45	N/A	N/A
tr|A7E4E5|A7E4E5_SCLS1	HOG:E0464859	sordariomyceta	1081.0175883190843	127	1.0	0.9999955675856422	127	133	127	1.0
tr|A7E4E6|A7E4E6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	389	N/A	N/A
tr|A7E4E7|A7E4E7_SCLS1	HOG:E0802776.9b.21a	saccharomyceta	3316.0953702903803	536	1.0	0.999919464222291	536	542	492	1.0
tr|A7E4E8|A7E4E8_SCLS1	HOG:E0465992	leotiomyceta	4427.678295856155	750	1.0	0.9999095179346268	750	758	798	1.0
tr|A7E4E9|A7E4E9_SCLS1	HOG:E0802337.9q.59c	saccharomyceta	858.5969141062229	83	1.0	0.999998451476172	83	306	305	1.0
tr|A7E4F0|A7E4F0_SCLS1	HOG:E0804944.5b.29b	saccharomyceta	4363.568597837121	769	1.0	0.9998965498312335	769	775	707	1.0
tr|A7E4F1|A7E4F1_SCLS1	HOG:E0469849	leotiomyceta	2537.385349190828	373	1.0	0.9999745559354015	373	380	363	1.0
tr|A7E4F2|A7E4F2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	162	N/A	N/A
tr|A7E4F3|A7E4F3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	35	N/A	N/A
tr|A7E4F4|A7E4F4_SCLS1	HOG:E0441997.3a	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	2354.318186425459	264	1.0	0.9999991881221226	259	270	269	1.0
tr|A7E4F5|A7E4F5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	32	N/A	N/A
tr|A7E4F6|A7E4F6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	141	N/A	N/A
tr|A7E4F7|A7E4F7_SCLS1	HOG:E0440878	Sclerotiniaceae	2047.2086954998454	199	1.0	0.9999984796881446	199	205	257	1.0
tr|A7E4F8|A7E4F8_SCLS1	HOG:E0442456	Leotiomycetes	6357.629887871963	741	1.0	0.9999909408221401	741	747	742	1.0
tr|A7E4F9|A7E4F9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	72	N/A	N/A
tr|A7E4G0|A7E4G0_SCLS1	HOG:E0801873.3b.27a	leotiomyceta	4054.56193304644	698	1.0	0.9999297020336718	583	704	767	1.0
tr|A7E4G1|A7E4G1_SCLS1	HOG:E0465890	leotiomyceta	2264.101431513039	316	1.0	0.9999726970798754	316	322	277	1.0
tr|A7E4G2|A7E4G2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	39	N/A	N/A
tr|A7E4G3|A7E4G3_SCLS1	HOG:E0475500	Pezizomycotina	1563.7994435576693	214	1.0	0.9999743333742847	214	220	235	1.0
tr|A7E4G4|A7E4G4_SCLS1	HOG:E0472587	leotiomyceta	934.8459292985051	150	0.5335696717435451	0.5337871560749249	150	287	615	0.8496503496503497
tr|A7E4G5|A7E4G5_SCLS1	HOG:E0472587	leotiomyceta	626.5402684169748	113	0.3179616131148167	0.3182891860483598	113	361	615	0.7861111111111111
tr|A7E4G6|A7E4G6_SCLS1	HOG:E1027289	saccharomyceta	4026.9967964351454	593	1.0	0.999943093316654	593	599	470	1.0
tr|A7E4G7|A7E4G7_SCLS1	HOG:E0466337.2d	sordariomyceta	4299.4683414549745	822	1.0	0.9999955331043424	745	829	870	1.0
tr|A7E4G8|A7E4G8_SCLS1	HOG:E0801566.7c.15a	saccharomyceta	1905.2079518376725	240	1.0	0.9999781639332274	240	246	244	1.0
tr|A7E4G9|A7E4G9_SCLS1	HOG:E0805011.5d.4a	saccharomyceta	218.1681081535443	40	0.2981924062065669	0.2984956418700585	40	140	122	0.9928057553956835
tr|A7E4H0|A7E4H0_SCLS1	HOG:E1033294.2b	Pezizomycotina	3495.8274117329265	530	1.0	0.9999681549522907	342	536	514	1.0
tr|A7E4H1|A7E4H1_SCLS1	HOG:E0442379	Leotiomycetes	1183.850683846971	125	1.0	0.9999978809673933	125	131	132	1.0
tr|A7E4H2|A7E4H2_SCLS1	HOG:E0802596.9u.70k.79b	saccharomyceta	3110.193223329648	465	1.0	0.9999467640077523	465	471	470	1.0
sp|A7E4H3|RS3A_SCLS1	HOG:E1027253.1b.5b.30a	saccharomyceta	2103.085059587139	251	1.0	0.9999882983007088	251	257	256	1.0
tr|A7E4H4|A7E4H4_SCLS1	HOG:E0793012.5a	saccharomyceta	1735.7091172066614	206	1.0	0.9999913075777834	206	212	206	1.0
tr|A7E4H5|A7E4H5_SCLS1	HOG:E0804674.5a.8c	saccharomyceta	1718.2958858346806	259	1.0	0.9999381123361626	259	265	306	1.0
tr|A7E4H6|A7E4H6_SCLS1	HOG:E0470156	leotiomyceta	3337.136006896257	431	1.0	0.999977969584083	431	437	485	1.0
tr|A7E4H7|A7E4H7_SCLS1	HOG:E0475186.1a	leotiomyceta	3720.7308838493864	576	1.0	0.9999381593561171	495	582	543	1.0
tr|A7E4H8|A7E4H8_SCLS1	HOG:E0478515.2b	saccharomyceta	294.1279214528857	32	0.7999918370027761	0.7999975612317042	32	46	53	0.9111111111111111
tr|A7E4H9|A7E4H9_SCLS1	HOG:E0805560.7i.23c.19b	Sclerotiniaceae	8539.653489539933	1613	1.0	0.9999984358028539	499	1619	1618	1.0
tr|A7E4I0|A7E4I0_SCLS1	HOG:E0793150.1a	saccharomyceta	2402.4203161126798	393	1.0	0.9999481526637356	393	399	407	1.0
tr|A7E4I1|A7E4I1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	138	N/A	N/A
tr|A7E4I2|A7E4I2_SCLS1	HOG:E0793067.5a	saccharomyceta	8511.157452294368	1529	1.0	0.9998249321715216	1529	1535	1574	1.0
tr|A7E4I3|A7E4I3_SCLS1	HOG:E0466715	leotiomyceta	25.569376612020523	8	0.15930304163501977	0.15998096005317594	8	56	509	0.8727272727272727
tr|A7E4I4|A7E4I4_SCLS1	HOG:E0466715	leotiomyceta	63.683348268693166	19	0.09569701118584434	N/A	N/A	203	509	0.8168316831683168
tr|A7E4I5|A7E4I5_SCLS1	HOG:E0467023	leotiomyceta	3626.001174919788	571	1.0	0.9999104019097674	571	577	572	1.0
tr|A7E4I6|A7E4I6_SCLS1	HOG:E1027427.6b.9a.23b.3b	sordariomyceta	518.6783174235272	74	0.9486850047587364	0.8857079568284382	31	84	186	1.0
tr|A7E4I7|A7E4I7_SCLS1	HOG:E1029822	saccharomyceta	1238.3124606281456	174	1.0	0.9999694777803382	174	180	177	1.0
tr|A7E4I8|A7E4I8_SCLS1	HOG:E0466627	leotiomyceta	2895.3890351406317	477	1.0	0.9999421027629503	477	483	465	1.0
tr|A7E4I9|A7E4I9_SCLS1	HOG:E1029675.9d	saccharomyceta	2411.1650402239425	344	1.0	0.9999631708371359	344	350	363	1.0
tr|A7E4J0|A7E4J0_SCLS1	HOG:E0793801.1b	leotiomyceta	2797.397099942592	465	1.0	0.9999524879035211	428	471	485	1.0
tr|A7E4J1|A7E4J1_SCLS1	HOG:E0477628	saccharomyceta	3427.9867666908817	561	1.0	0.999918699364368	561	567	575	1.0
tr|A7E4J2|A7E4J2_SCLS1	HOG:E0792950.5d	saccharomyceta	1371.845274063654	169	1.0	0.999987969161029	169	175	174	1.0
tr|A7E4J3|A7E4J3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	113	N/A	N/A
tr|A7E4J4|A7E4J4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	85	N/A	N/A
tr|A7E4J5|A7E4J5_SCLS1	HOG:E0474864	Pezizomycotina	2282.883767213611	370	1.0	0.9999328147546459	370	376	383	1.0
tr|A7E4J6|A7E4J6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7E4J7|A7E4J7_SCLS1	HOG:E0477849	saccharomyceta	535.9264109890496	94	0.7765155417747768	0.7767904474926967	94	127	315	0.9682539682539683
tr|A7E4J8|A7E4J8_SCLS1	HOG:E0803249	saccharomyceta	2562.1735209846065	409	1.0	0.9999407391842757	409	415	411	1.0
tr|A7E4J9|A7E4J9_SCLS1	HOG:E0477724	saccharomyceta	2206.9375360259774	283	1.0	0.9999839473876051	283	289	288	1.0
sp|A7E4K0|RRP36_SCLS1	HOG:E0793535.4d	saccharomyceta	1688.9090232370963	295	1.0	0.9999175614814741	295	302	321	1.0
tr|A7E4K1|A7E4K1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	30	N/A	N/A
tr|A7E4K2|A7E4K2_SCLS1	HOG:E0464083	sordariomyceta	3517.953806181767	484	1.0	0.9999700702317622	484	495	431	1.0
tr|A7E4K3|A7E4K3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	106	N/A	N/A
tr|A7E4K4|A7E4K4_SCLS1	HOG:E0440890	Sclerotiniaceae	5059.323225289479	530	1.0	0.99999715059077	530	539	528	1.0
tr|A7E4K5|A7E4K5_SCLS1	HOG:E0440891	Sclerotiniaceae	5998.256910984376	626	1.0	0.9999963481168835	626	632	621	1.0
tr|A7E4K6|A7E4K6_SCLS1	HOG:E0474975	Pezizomycotina	1602.5640555450498	267	1.0	0.9999579704301915	267	273	262	1.0
tr|A7E4K7|A7E4K7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	66	N/A	N/A
tr|A7E4K8|A7E4K8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	39	N/A	N/A
tr|A7E4K9|A7E4K9_SCLS1	HOG:E0476993	saccharomyceta	4049.35652769156	756	1.0	0.999876252884298	756	762	734	1.0
tr|A7E4L0|A7E4L0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	54	N/A	N/A
tr|A7E4L1|A7E4L1_SCLS1	HOG:E0474973.4a	sordariomyceta	3738.436353656805	657	1.0	0.9999703178701881	459	673	620	1.0
tr|A7E4L2|A7E4L2_SCLS1	HOG:E0476931	saccharomyceta	2857.2560664115827	483	1.0	0.999895565546857	483	489	477	1.0
tr|A7E4L3|A7E4L3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	43	N/A	N/A
tr|A7E4L4|A7E4L4_SCLS1	HOG:E0804976	saccharomyceta	1326.1660054538218	172	1.0	0.9999759728033576	172	178	189	1.0
tr|A7E4L5|A7E4L5_SCLS1	HOG:E0801468.10vo.4852a.3808a.2816a	Pezizomycotina	2111.2996417106247	283	1.0	0.9999763834442917	241	289	291	1.0
tr|A7E4L6|A7E4L6_SCLS1	HOG:E0830787.2d.3a	leotiomyceta	2307.5445813365604	324	1.0	0.999984295335267	233	330	324	1.0
tr|A7E4L7|A7E4L7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	61	N/A	N/A
tr|A7E4L8|A7E4L8_SCLS1	HOG:E0475729	Pezizomycotina	2098.20240384025	232	1.0	0.9999940472737868	232	238	208	1.0
tr|A7E4L9|A7E4L9_SCLS1	HOG:E0466636	leotiomyceta	1320.5044310919068	169	1.0	0.9999834646494079	169	175	205	1.0
tr|A7E4M0|A7E4M0_SCLS1	HOG:E1027836.2b.4a.6b	sordariomyceta	2660.927475591274	359	1.0	0.9999991442368318	273	365	364	1.0
tr|A7E4M1|A7E4M1_SCLS1	HOG:E0481858.2b	Leotiomycetes	3110.9313994816243	392	1.0	0.9999977148302215	302	398	441	1.0
tr|A7E4M2|A7E4M2_SCLS1	HOG:E0441118	Sclerotiniaceae	3070.4143313161226	310	1.0	0.9999978872367206	310	316	342	1.0
tr|A7E4M3|A7E4M3_SCLS1	HOG:E0478804	saccharomyceta	730.6139693408509	110	0.33730246398631686	0.3374146549425189	110	332	507	0.918429003021148
tr|A7E4M4|A7E4M4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	121	N/A	N/A
tr|A7E4M5|A7E4M5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	143	N/A	N/A
tr|A7E4M6|A7E4M6_SCLS1	HOG:E0442458.1a	Sclerotiniaceae	127.6421019919941	22	0.4678406153467384	0.4680827992705549	22	53	719	0.6346153846153846
tr|A7E4M7|A7E4M7_SCLS1	HOG:E0803474.3b.3d.9d	sordariomyceta	3047.0926159578576	539	1.0	0.9999857498191864	452	545	460	1.0
tr|A7E4M8|A7E4M8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	61	N/A	N/A
tr|A7E4M9|A7E4M9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	92	N/A	N/A
tr|A7E4N0|A7E4N0_SCLS1	HOG:E0792967	saccharomyceta	2608.7148752660764	444	1.0	0.999888424783132	444	450	441	1.0
tr|A7E4N1|A7E4N1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	41	N/A	N/A
tr|A7E4N2|A7E4N2_SCLS1	HOG:E0793048.4ct	saccharomyceta	14.918680215963327	10	0.04025888830714408	N/A	N/A	246	497	0.6979591836734694
tr|A7E4N3|A7E4N3_SCLS1	HOG:E0440889	Sclerotiniaceae	4946.075415702608	514	1.0	0.9999966521792546	514	520	604	1.0
tr|A7E4N4|A7E4N4_SCLS1	HOG:E0792971.5d	saccharomyceta	2392.2014796079366	293	1.0	0.9999871760911332	293	299	296	1.0
tr|A7E4N5|A7E4N5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	48	N/A	N/A
tr|A7E4N6|A7E4N6_SCLS1	HOG:E0403334	Saccharomycetaceae	23.29915430181639	32	0.1437789916531615	0.11043447328008969	21	202	817	0.6865671641791045
tr|A7E4N7|A7E4N7_SCLS1	HOG:E0475140	Pezizomycotina	5934.956580586545	1160	1.0	0.9997712071717494	1160	1166	1179	1.0
tr|A7E4N8|A7E4N8_SCLS1	HOG:E0475141	Pezizomycotina	3750.6653751445574	716	1.0	0.9998391227937267	716	722	773	1.0
tr|A7E4N9|A7E4N9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	36	N/A	N/A
tr|A7E4P0|A7E4P0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	310	N/A	N/A
tr|A7E4P1|A7E4P1_SCLS1	HOG:E0440888	Sclerotiniaceae	1536.0661960888046	150	1.0	0.9999991630448136	150	156	155	1.0
tr|A7E4P2|A7E4P2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	60	N/A	N/A
tr|A7E4P3|A7E4P3_SCLS1	HOG:E0476556.2a	leotiomyceta	5117.877473687688	607	1.0	0.9999958685133498	574	618	617	1.0
tr|A7E4P4|A7E4P4_SCLS1	HOG:E0801468.10pxp	saccharomyceta	5822.960072965863	923	1.0	0.9999343820864557	923	932	649	1.0
tr|A7E4P5|A7E4P5_SCLS1	HOG:E0466960.3b	sordariomyceta	3363.7425491663744	448	1.0	0.9999972352266877	446	456	500	1.0
tr|A7E4P6|A7E4P6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	86	N/A	N/A
tr|A7E4P7|A7E4P7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	41	N/A	N/A
tr|A7E4P8|A7E4P8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	40	N/A	N/A
tr|A7E4P9|A7E4P9_SCLS1	HOG:E0481473.3a	leotiomyceta	3905.641209018224	619	1.0	0.999966531196536	476	625	641	1.0
tr|A7E4Q0|A7E4Q0_SCLS1	HOG:E0802939.5b.32b.40b	saccharomyceta	3272.363835092483	410	1.0	0.9999827906967297	410	416	455	1.0
tr|A7E4Q1|A7E4Q1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	95	N/A	N/A
tr|A7E4Q2|A7E4Q2_SCLS1	HOG:E0469845	leotiomyceta	2429.8315231480137	338	1.0	0.9999843831058484	338	366	310	1.0
tr|A7E4Q3|A7E4Q3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	37	N/A	N/A
tr|A7E4Q4|A7E4Q4_SCLS1	HOG:E0441872	Helotiales	2455.975117228841	257	1.0	0.9999963920021742	257	263	320	1.0
tr|A7E4Q5|A7E4Q5_SCLS1	HOG:E0441181	Sclerotiniaceae	2765.141145515912	282	1.0	0.9999980502392287	282	288	322	1.0
tr|A7E4Q6|A7E4Q6_SCLS1	HOG:E0441180	Sclerotiniaceae	1986.1156750994337	178	1.0	0.9999989906383145	178	184	167	1.0
tr|A7E4Q7|A7E4Q7_SCLS1	HOG:E0440887	Sclerotiniaceae	3337.8473399902023	325	1.0	0.999998056508556	325	331	330	1.0
tr|A7E4Q8|A7E4Q8_SCLS1	HOG:E0801597.10dj.275b.363a.271b	Pezizomycotina	2321.525929137105	331	1.0	0.9999978276781119	213	337	336	1.0
tr|A7E4Q9|A7E4Q9_SCLS1	HOG:E0796257.1b.4c.5a	leotiomyceta	595.4521647002521	103	0.48095735147738516	0.4739077851795761	100	220	393	1.0
tr|A7E4R0|A7E4R0_SCLS1	HOG:E0482041	saccharomyceta	983.1097771339668	146	1.0	0.9999704495260602	146	152	153	1.0
tr|A7E4R1|A7E4R1_SCLS1	HOG:E0466923	leotiomyceta	16.78200933854494	12	0.019402555407694165	N/A	N/A	597	409	0.4966442953020134
tr|A7E4R2|A7E4R2_SCLS1	HOG:E0475136	Pezizomycotina	5777.340705090298	1221	0.9758308017530423	0.9757975513957341	1221	1259	1190	0.9761526232114467
tr|A7E4R3|A7E4R3_SCLS1	HOG:E0442749.2c	Sclerotiniaceae	223.79383420599393	34	0.2192784389146858	0.21428454819084788	33	161	194	0.4375
tr|A7E4R4|A7E4R4_SCLS1	HOG:E0441520	Sclerotiniaceae	1059.6524710421966	94	1.0	0.9999992758927039	94	100	122	1.0
tr|A7E4R5|A7E4R5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	87	N/A	N/A
tr|A7E4R6|A7E4R6_SCLS1	HOG:E0464600.1d	Leotiomycetes	420.401450972401	55	0.7533767651736129	0.7534229303345923	55	79	570	0.8461538461538461
tr|A7E4R7|A7E4R7_SCLS1	HOG:E1034116.1b	saccharomyceta	1695.0151818845488	224	1.0	0.9999698131893454	224	230	229	1.0
tr|A7E4R8|A7E4R8_SCLS1	HOG:E0801750.7b.39a	saccharomyceta	2147.629923474775	296	1.0	0.9999604060638237	296	302	263	1.0
tr|A7E4R9|A7E4R9_SCLS1	HOG:E0816067.2b	saccharomyceta	5334.813350751085	919	1.0	0.9998589620797735	919	925	887	1.0
tr|A7E4S0|A7E4S0_SCLS1	HOG:E0482322.2b.2a	leotiomyceta	4151.47397738602	750	1.0	0.9999186147284501	742	756	608	1.0
tr|A7E4S1|A7E4S1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	90	N/A	N/A
tr|A7E4S2|A7E4S2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	55	N/A	N/A
tr|A7E4S3|A7E4S3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	151	N/A	N/A
tr|A7E4S4|A7E4S4_SCLS1	HOG:E0475346	Pezizomycotina	1271.6251933090643	190	1.0	0.9999700953090711	190	196	197	1.0
tr|A7E4S5|A7E4S5_SCLS1	HOG:E0474856	Pezizomycotina	1621.9141848771549	239	1.0	0.9999679041792012	239	245	252	1.0
tr|A7E4S6|A7E4S6_SCLS1	HOG:E0465651	leotiomyceta	1274.4100225445493	199	1.0	0.9999797218610463	199	205	231	1.0
tr|A7E4S7|A7E4S7_SCLS1	HOG:E0477540.1b	saccharomyceta	3738.3380626810595	591	1.0	0.9999361563060641	591	597	621	1.0
tr|A7E4S8|A7E4S8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	91	N/A	N/A
sp|A7E4S9|MTND_SCLS1	HOG:E0813616.3b	saccharomyceta	1266.7651194474383	169	0.9882983429046125	0.9882751324100721	169	177	176	1.0
tr|A7E4T0|A7E4T0_SCLS1	HOG:E0475112	Pezizomycotina	2703.493725146423	400	1.0	0.9999573623054494	400	406	366	1.0
tr|A7E4T1|A7E4T1_SCLS1	HOG:E0801717.9a.31b	saccharomyceta	317.0788114899349	55	0.5136793944162767	0.5139860816831527	55	113	246	0.7053571428571429
tr|A7E4T2|A7E4T2_SCLS1	HOG:E0475319.1b	leotiomyceta	1139.2624095999824	157	1.0	0.9999870914552154	113	163	161	1.0
tr|A7E4T3|A7E4T3_SCLS1	HOG:E1027849	saccharomyceta	2438.619925249549	344	1.0	0.999960954629957	344	350	355	1.0
tr|A7E4T4|A7E4T4_SCLS1	HOG:E0807845	saccharomyceta	4771.109586642188	781	1.0	0.9999028881210719	781	787	797	1.0
tr|A7E4T5|A7E4T5_SCLS1	HOG:E1027431	saccharomyceta	2177.268006905937	307	1.0	0.9999718757980071	307	313	307	1.0
tr|A7E4T6|A7E4T6_SCLS1	HOG:E0832341.1d	leotiomyceta	893.9315018518479	115	1.0	0.9999968402590717	109	121	158	1.0
tr|A7E4T7|A7E4T7_SCLS1	HOG:E0477840	saccharomyceta	5223.207539073675	997	1.0	0.9997158239349222	997	1003	1011	1.0
sp|A7E4T8|AMPP1_SCLS1	HOG:E1028486.5f	saccharomyceta	3597.762134984017	596	1.0	0.9998901770600953	596	602	649	1.0
tr|A7E4T9|A7E4T9_SCLS1	HOG:E0441179	Sclerotiniaceae	9094.705107330015	1012	1.0	0.9999956898375234	1012	1018	869	1.0
tr|A7E4U0|A7E4U0_SCLS1	HOG:E0466048	leotiomyceta	5938.238420777828	1143	1.0	0.9998526896178713	1143	1151	1087	1.0
tr|A7E4U1|A7E4U1_SCLS1	HOG:E0483714	saccharomyceta	901.7535519525899	100	1.0	0.9999908843981948	100	106	86	1.0
tr|A7E4U2|A7E4U2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	95	N/A	N/A
tr|A7E4U3|A7E4U3_SCLS1	HOG:E0476585	Pezizomycotina	3941.5079616225153	591	1.0	0.9999524283449125	591	597	539	1.0
tr|A7E4U4|A7E4U4_SCLS1	HOG:E0475037	Pezizomycotina	866.1370101145826	99	1.0	0.9999897496499646	99	105	104	1.0
tr|A7E4U5|A7E4U5_SCLS1	HOG:E0802159.11h	saccharomyceta	4679.8239951558335	947	1.0	0.9997937673458178	947	955	941	1.0
tr|A7E4U6|A7E4U6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	44	N/A	N/A
tr|A7E4U7|A7E4U7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	54	N/A	N/A
tr|A7E4U8|A7E4U8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	59	N/A	N/A
tr|A7E4U9|A7E4U9_SCLS1	HOG:E0818643.3b	saccharomyceta	3087.2316484009675	553	1.0	0.9998436461133293	553	559	855	1.0
tr|A7E4V0|A7E4V0_SCLS1	HOG:E0811283.4c	saccharomyceta	31.525212676712204	12	0.07362223779284542	N/A	N/A	167	460	0.7048192771084337
tr|A7E4V1|A7E4V1_SCLS1	HOG:E0442405	Leotiomycetes	3424.2589551810192	383	1.0	0.9999952791965891	383	389	388	1.0
tr|A7E4V2|A7E4V2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	38	N/A	N/A
tr|A7E4V3|A7E4V3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	43	N/A	N/A
tr|A7E4V4|A7E4V4_SCLS1	HOG:E0477502	saccharomyceta	3230.884241834637	536	1.0	0.9998929951226891	536	542	443	1.0
tr|A7E4V5|A7E4V5_SCLS1	HOG:E0802054.8a.5b.5a	saccharomyceta	4301.360308350702	764	1.0	0.9998561941717976	764	770	754	1.0
tr|A7E4V6|A7E4V6_SCLS1	HOG:E1028534.5h.21d	saccharomyceta	2990.698806091633	471	1.0	0.9999310938243189	471	477	440	1.0
